time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-02-15T09:17:43.099Z,-3.4653,-76.695,106.94,4.2,mb,,86,2.744,0.95,us,us6000djg9,2021-02-22T08:48:52.040Z,"28 km W of Alianza Cristiana, Peru",earthquake,6.8,17.8,0.16,11,reviewed,us,us
2021-02-15T09:07:23.060Z,17.9926,-67.0235,5,3.03,md,18,124,0.0311,0.39,pr,pr2021046006,2021-02-15T11:13:52.263Z,"3 km NE of La Parguera, Puerto Rico",earthquake,0.81,0.42,0.08,7,reviewed,pr,pr
2021-02-15T07:01:54.962Z,41.1766,-127.1234,10,3.9,mb,,206,2.227,0.74,us,us6000dhrk,2021-02-19T15:13:36.040Z,"249 km WNW of Indianola, California",earthquake,8.7,2,0.103,25,reviewed,us,us
2021-02-15T04:57:13.303Z,1.0728,98.8358,68.92,5,mb,,44,1.28,0.94,us,us6000dhqv,2021-02-23T00:33:31.040Z,"59 km SW of Padangsidempuan, Indonesia",earthquake,5.4,4.5,0.073,61,reviewed,us,us
2021-02-15T03:52:50.877Z,-34.7235,-73.7707,14.59,4.3,mb,,103,1.54,0.74,us,us6000dhqh,2021-02-23T00:19:37.040Z,"141 km WNW of Constitución, Chile",earthquake,6.2,5.6,0.238,5,reviewed,us,us
2021-02-15T02:19:40.030Z,17.9391,-66.8498,9,2.7,md,22,196,0.0465,0.13,pr,pr2021046002,2021-02-15T03:19:28.734Z,"6 km SE of Maria Antonia, Puerto Rico",earthquake,0.44,0.41,0.35,19,reviewed,pr,pr
2021-02-15T00:54:35.110Z,17.9226,-66.9235,10,2.64,md,23,216,0.0687,0.13,pr,pr2021046000,2021-02-15T01:40:00.040Z,"Puerto Rico region",earthquake,0.59,0.53,0.35,20,reviewed,pr,pr
2021-02-15T00:17:28.359Z,11.4374,-77.0161,10,4.6,mb,,57,2.367,0.82,us,us6000dhpp,2021-02-20T02:56:02.842Z,"200 km NW of Cartagena, Colombia",earthquake,7,1.9,0.114,23,reviewed,us,us
2021-02-14T23:49:56.990Z,18.9081,-65.1533,22,3.54,md,24,318,1.0346,0.32,pr,pr2021045010,2021-02-15T06:00:55.040Z,"66 km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,1.84,22.69,0.08,19,reviewed,pr,pr
2021-02-14T23:42:34.470Z,35.9725,-117.3201667,3.07,3.6,ml,44,53,0.0867,0.16,ci,ci39552143,2021-02-20T06:15:10.892Z,"24km NNE of Trona, CA",earthquake,0.15,0.54,0.119,86,reviewed,ci,ci
2021-02-14T23:24:08.490Z,17.8336,-66.8315,8,2.6,md,11,258,0.2524,0.21,pr,pr2021045009,2021-02-14T23:40:13.336Z,"17 km SSE of Maria Antonia, Puerto Rico",earthquake,0.84,1.25,0.04,5,reviewed,pr,pr
2021-02-14T23:14:38.174Z,13.1158,57.5934,10,4.5,mb,,54,11.841,0.69,us,us6000dhpd,2021-02-21T04:36:20.040Z,"Owen Fracture Zone region",earthquake,4.4,1.9,0.075,52,reviewed,us,us
2021-02-14T21:09:54.114Z,-21.3957,-69.8549,42.06,4,mb,,136,0.084,0.54,us,us6000dhnn,2021-02-15T06:01:52.194Z,"84 km NNE of Tocopilla, Chile",earthquake,3.1,7.6,0.231,5,reviewed,us,us
2021-02-14T19:46:54.447Z,1.0167,-85.1427,35.68,4.5,mb,,170,6.736,1.4,us,us6000dhnd,2021-02-16T23:11:19.040Z,"off the coast of Ecuador",earthquake,5.4,8.6,0.132,17,reviewed,us,us
2021-02-14T18:08:59.176Z,38.6126,-118.4684,4.2,3.1,ml,28,52.84,0.205,0.1245,nn,nn00800380,2021-02-14T21:08:29.040Z,"16 km NE of Hawthorne, Nevada",earthquake,,1.3,0.16,15,reviewed,nn,nn
2021-02-14T16:43:34.770Z,17.9493,-67.031,5,2.63,md,14,233,0.0241,0.13,pr,pr2021045007,2021-02-14T16:59:37.152Z,"3 km SSE of La Parguera, Puerto Rico",earthquake,0.61,0.31,0.17,9,reviewed,pr,pr
2021-02-14T16:16:41.511Z,40.2754,76.2883,35,4.5,mb,,70,1.17,0.88,us,us6000dhmi,2021-02-21T21:23:05.040Z,"92 km NNE of Kashgar, China",earthquake,5.9,2,0.106,26,reviewed,us,us
2021-02-14T14:01:54.815Z,-29.3824,-71.2305,42.27,4.4,mb,,130,0.593,0.68,us,us6000dhlv,2021-02-21T18:26:34.695Z,"57 km N of La Serena, Chile",earthquake,4.5,8.7,0.12,20,reviewed,us,us
2021-02-14T13:27:50.622Z,37.3492,71.2162,95.91,4.4,mb,,109,2.18,0.57,us,us6000djf4,2021-02-21T17:31:29.040Z,"33 km WSW of Khorugh, Tajikistan",earthquake,9,10.5,0.154,12,reviewed,us,us
2021-02-14T12:36:35.760Z,47.3901,-113.1047,10,2.8,ml,,106,0.511,1.13,us,us6000dhli,2021-02-14T15:13:26.140Z,"37 km NE of Seeley Lake, Montana",earthquake,1.1,2,0.057,40,reviewed,us,us
2021-02-14T11:57:50.380Z,37.2631667,-118.3201667,12.19,3.69,mw,45,119,0.0975,0.07,nc,nc73523021,2021-02-24T09:07:58.751Z,"6km ESE of Wilkerson, CA",earthquake,0.25,0.58,,3,reviewed,nc,nc
2021-02-14T09:20:53.231Z,13.623,-91.3539,35,5.1,mb,,78,0.955,1.18,us,us6000dhkh,2021-02-15T02:12:17.262Z,"60 km SSW of La Gomera, Guatemala",earthquake,6.2,1.9,0.023,615,reviewed,us,us
2021-02-14T08:51:19.620Z,44.2902,-114.9533,10,2.8,ml,,59,0.083,0.68,us,us6000dhkb,2021-02-17T23:55:16.370Z,"8 km N of Stanley, Idaho",earthquake,2.1,1.8,0.049,54,reviewed,us,us
2021-02-14T06:39:18.690Z,40.3048333,-124.6073333,19.63,2.85,md,23,263,0.2031,0.15,nc,nc73522931,2021-02-17T22:37:05.514Z,"27km W of Petrolia, CA",earthquake,1.63,0.56,0.138,32,reviewed,nc,nc
2021-02-14T05:54:40.546Z,43.2466,-126.7497,10,3.2,ml,,243,2.012,0.64,us,us6000dhiz,2021-02-17T22:26:13.419Z,"190 km W of Langlois, Oregon",earthquake,6.4,2,0.043,72,reviewed,us,us
2021-02-14T05:24:20.863Z,-21.9856,-66.0436,260.43,4.4,mb,,58,2.196,0.75,us,us6000dhix,2021-02-14T06:05:17.040Z,"47 km WNW of Villazón, Bolivia",earthquake,8.6,9.3,0.12,20,reviewed,us,us
2021-02-14T04:17:38.800Z,19.3475,-65.098,94,3.43,md,6,341,1.4201,0.35,pr,pr2021045005,2021-02-14T12:43:01.210Z,"112 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,7.21,14.41,0.03,5,reviewed,pr,pr
2021-02-14T03:23:40.760Z,19.078,-64.759,60,3.37,md,10,339,1.4365,0.14,pr,pr2021045000,2021-02-14T05:22:12.040Z,"82 km N of Cruz Bay, U.S. Virgin Islands",earthquake,2.7,6.26,0.14,7,reviewed,pr,pr
2021-02-14T02:17:23.250Z,39.0801667,-109.2996667,6,2.73,ml,17,101,0.577,0.16,uu,uu60426937,2021-02-16T14:22:40.080Z,"37 km ENE of Thompson Springs, Utah",earthquake,0.55,31.61,0.093,6,reviewed,uu,uu
2021-02-14T01:33:10.827Z,51.2261,-115.5563,17.3,4.4,mb,,76,1.206,0.89,us,us6000dhih,2021-02-20T00:49:06.785Z,"5 km N of Banff, Canada",earthquake,5.3,7.2,0.17,10,reviewed,us,us
2021-02-13T22:04:29.200Z,19.5936,-66.3146,27,3.59,md,22,280,1.1369,0.41,pr,pr2021044015,2021-02-16T23:40:57.114Z,"124 km N of Brenas, Puerto Rico",earthquake,1.63,28,0.1,17,reviewed,pr,pr
2021-02-13T22:00:23.191Z,38.12,72.5507,111.23,4.2,mb,,87,3.216,0.51,us,us6000dhhf,2021-02-14T12:02:59.552Z,"112 km NE of Khorugh, Tajikistan",earthquake,5.5,12.1,0.187,8,reviewed,us,us
2021-02-13T21:12:21.524Z,-23.9653,-66.8144,213.88,4.4,mb,,73,1.608,0.8,us,us6000dhh6,2021-02-13T22:24:11.040Z,"57 km WNW of San Antonio de los Cobres, Argentina",earthquake,8.4,7.4,0.121,20,reviewed,us,us
2021-02-13T19:00:58.050Z,19.1325,-65.231,28,3.19,md,10,328,1.1673,0.45,pr,pr2021044013,2021-02-13T22:03:45.040Z,"92 km N of Culebra, Puerto Rico",earthquake,2.93,31.25,0.09,6,reviewed,pr,pr
2021-02-13T18:49:39.605Z,-20.4959,-70.669,13.66,5.2,mwr,,63,0.462,0.97,us,us6000dhgh,2021-02-18T18:41:51.759Z,"62 km WSW of Iquique, Chile",earthquake,3.6,2.9,,,reviewed,us,guc
2021-02-13T12:55:08.667Z,31.6493,-104.3593,5,2.8,ml,,67,0.122,0.29,us,us6000dhdi,2021-02-13T14:18:36.040Z,"58 km S of Whites City, New Mexico",earthquake,1.3,1.5,0.081,66,reviewed,us,us
2021-02-13T12:40:14.089Z,31.5827,-104.23,5,2.6,ml,,71,0.246,0.51,us,us6000dhdf,2021-02-13T14:16:09.040Z,"51 km NW of Toyah, Texas",earthquake,1.4,1.9,0.058,39,reviewed,us,us
2021-02-13T12:08:30.850Z,33.5851667,-118.293,1.91,2.62,ml,84,82,0.1271,0.29,ci,ci39551247,2021-02-22T07:12:21.040Z,"17km S of San Pedro, CA",earthquake,0.25,0.45,0.219,22,reviewed,ci,ci
2021-02-13T11:29:23.856Z,40.0265,44.4592,10,4.9,mb,,37,0.247,0.56,us,us6000dhd5,2021-02-17T15:01:34.050Z,"0 km ENE of Hovtashen, Armenia",earthquake,3.9,1.9,0.071,62,reviewed,us,us
2021-02-13T11:20:58.900Z,17.6045,-68.8413,73,3.6,md,8,307,1.019,0.6,pr,pr2021044008,2021-02-22T07:23:24.040Z,"89 km SSW of Boca de Yuma, Dominican Republic",earthquake,10.77,20.68,0.07,6,reviewed,pr,pr
2021-02-13T09:01:42.200Z,17.9495,-66.5235,11,2.58,md,18,186,0.1247,0.24,pr,pr2021044005,2021-02-13T11:15:17.120Z,"5 km SSW of Potala Pastillo, Puerto Rico",earthquake,0.52,0.62,0.14,13,reviewed,pr,pr
2021-02-13T08:23:42.030Z,34.38566667,-97.41783333,5.25,2.52,ml,64,62,0.05128993517,0.33,ok,ok2021dbfg,2021-02-18T14:59:24.495Z,"10 km SE of Ratliff City, Oklahoma",earthquake,,0.8,0.27,25,reviewed,ok,ok
2021-02-13T06:57:26.510Z,44.264,-115.1959,10,2.5,ml,,68,0.17,0.59,us,us6000dhbu,2021-02-17T05:37:35.040Z,"southern Idaho",earthquake,2.5,2,0.06,36,reviewed,us,us
2021-02-13T05:27:16.910Z,36.0705,-83.6256667,19.6,2.53,md,19,70,0.2237,0.19,se,se60324607,2021-02-24T09:55:48.040Z,"7 km WSW of New Market, Tennessee",earthquake,0.31,0.78,0.028,14,reviewed,se,se
2021-02-13T05:18:32.793Z,-4.1495,-80.2562,69.69,5.3,mww,,148,1.946,0.76,us,us6000dhav,2021-02-24T09:43:57.127Z,"33 km W of Celica, Ecuador",earthquake,8,3.3,0.049,40,reviewed,us,us
2021-02-13T05:12:58.942Z,-5.7455,101.8629,10,4.4,mb,,146,1.754,0.89,us,us6000djcg,2021-02-24T09:40:31.040Z,"219 km SSW of Bengkulu, Indonesia",earthquake,10.9,1.9,0.19,8,reviewed,us,us
2021-02-13T04:34:36.990Z,25.4774,61.8082,40.48,4.3,mb,,182,5.103,0.97,us,us6000djcf,2021-02-20T04:29:29.040Z,"47 km N of Jiwani, Pakistan",earthquake,11.1,6.3,0.16,12,reviewed,us,us
2021-02-13T04:30:56.150Z,-6.328,103.6581,31.15,5.2,mb,,41,2.075,1.01,us,us6000dhae,2021-02-13T04:47:59.040Z,"203 km WSW of Bandar Lampung, Indonesia",earthquake,6.6,3.8,0.067,74,reviewed,us,us
2021-02-13T04:18:25.080Z,-6.3242,103.6061,29.07,5,mb,,80,2.055,0.93,us,us6000dhab,2021-02-13T04:34:07.040Z,"208 km WSW of Bandar Lampung, Indonesia",earthquake,7,5.4,0.1,32,reviewed,us,us
2021-02-13T04:17:30.756Z,-5.6492,101.6846,19.02,4.4,mb,,189,1.8,0.73,us,us6000djcw,2021-02-20T04:18:55.040Z,"214 km SSW of Bengkulu, Indonesia",earthquake,9.2,5.9,0.149,14,reviewed,us,us
2021-02-13T04:15:04.730Z,19.5536,-66.2996,34,3.03,md,13,280,1.2632,0.2,pr,pr2021044001,2021-02-13T05:31:18.756Z,"Puerto Rico region",earthquake,1.48,13.49,0.13,8,reviewed,pr,pr
2021-02-13T03:55:22.900Z,36.2145,-117.933,2.33,2.64,ml,21,96,0.1156,0.17,ci,ci39550831,2021-02-13T05:06:39.902Z,"10km SE of Olancha, CA",earthquake,0.41,1.57,0.229,25,reviewed,ci,ci
2021-02-13T03:54:42.574Z,-23.9416,-66.9146,245.05,4.2,mb,,106,1.522,0.62,us,us6000dha1,2021-02-13T04:23:20.040Z,"67 km WNW of San Antonio de los Cobres, Argentina",earthquake,10.6,12.8,0.265,4,reviewed,us,us
2021-02-13T02:29:35.098Z,64.5527,-18.0163,10,4.3,mb,,145,1.438,0.98,us,us6000djcc,2021-02-20T02:40:27.040Z,"Iceland",earthquake,10.5,2,0.16,12,reviewed,us,us
2021-02-13T00:23:35.840Z,35.5741667,-117.3508333,5.48,2.52,ml,41,52,0.05036,0.16,ci,ci39550623,2021-02-19T03:34:06.040Z,"21km S of Trona, CA",earthquake,0.2,0.55,0.125,18,reviewed,ci,ci
2021-02-13T00:11:51.870Z,36.218,-117.9306667,3.09,2.84,ml,54,34,0.1102,0.19,ci,ci39550583,2021-02-21T04:26:25.040Z,"10km SE of Olancha, CA",earthquake,0.16,0.5,0.143,133,reviewed,ci,ci
2021-02-12T23:57:13.500Z,36.2183333,-117.9266667,3.11,4.03,mw,37,40,0.1112,0.18,ci,ci39550567,2021-02-24T07:37:47.478Z,"10km SE of Olancha, CA",earthquake,0.22,0.63,,4,reviewed,ci,ci
2021-02-12T23:34:03.505Z,31.579,-104.1904,5,2.5,ml,,68,0.124,0.53,us,us6000dh8e,2021-02-23T02:29:26.040Z,"47 km NW of Toyah, Texas",earthquake,0.9,1.4,0.045,66,reviewed,us,us
2021-02-12T23:28:40.420Z,17.9688,-66.9563,6,2.57,md,11,186,0.0774,0.14,pr,pr2021043016,2021-02-12T23:57:18.103Z,"4 km WSW of Fuig, Puerto Rico",earthquake,0.46,0.3,0.21,8,reviewed,pr,pr
2021-02-12T23:13:52.230Z,17.9621,-66.9486,6,3.04,md,22,189,0.0706,0.23,pr,pr2021043015,2021-02-12T23:46:15.396Z,"4 km WSW of Guánica, Puerto Rico",earthquake,0.48,0.3,0.26,15,reviewed,pr,pr
2021-02-12T21:59:44.805Z,-0.0071,-17.2888,10,4.7,mb,,181,14.067,0.53,us,us6000djbr,2021-02-20T03:50:27.040Z,"north of Ascension Island",earthquake,15.6,2,0.159,12,reviewed,us,us
2021-02-12T21:03:58.057Z,44.1883,-115.1395,10,2.7,ml,,73,0.122,1.13,us,us6000dh7d,2021-02-12T23:16:13.562Z,"16 km WSW of Stanley, Idaho",earthquake,1.9,1.4,0.047,60,reviewed,us,us
2021-02-12T17:51:51.590Z,17.921,-66.813,12,2.94,md,22,197,0.0855,0.23,pr,pr2021043007,2021-02-12T19:04:27.040Z,"8 km S of Indios, Puerto Rico",earthquake,0.69,0.43,0.28,14,reviewed,pr,pr
2021-02-12T17:07:13.500Z,36.5748333,-121.1731667,7.92,2.98,ml,51,53,0.04927,0.08,nc,nc73522106,2021-02-13T02:37:04.626Z,"6km NNW of Pinnacles, CA",earthquake,0.17,0.41,0.153,49,reviewed,nc,nc
2021-02-12T17:01:35.308Z,38.1314,73.545,98.95,5.9,mww,,16,1.915,0.91,us,us6000dh48,2021-02-18T18:33:46.111Z,"37 km W of Murghob, Tajikistan",earthquake,5.4,1.2,0.053,34,reviewed,us,us
2021-02-12T11:36:37.226Z,-25.2305,-71.0411,41.18,4.3,mb,,147,0.834,0.9,us,us6000dgyq,2021-02-14T15:03:12.040Z,"59 km WNW of Taltal, Chile",earthquake,4.8,11.6,0.308,3,reviewed,us,us
2021-02-12T10:05:42.840Z,17.9925,-67.004,7,3.58,md,23,142,0.0464,0.08,pr,pr2021043003,2021-02-13T10:07:39.530Z,"4 km ENE of La Parguera, Puerto Rico",earthquake,0.31,0.15,0.13,9,reviewed,pr,pr
2021-02-12T09:50:22.886Z,-30.7253,-71.4734,40.17,4.5,mwr,,97,0.148,0.84,us,us6000dgxn,2021-02-17T02:35:05.027Z,"29 km WSW of Ovalle, Chile",earthquake,2.7,6.5,0.062,25,reviewed,us,us
2021-02-12T09:43:28.462Z,-33.5271,-71.5477,42.88,4.3,mb,,77,0.417,0.66,us,us6000dgxl,2021-02-17T02:32:03.339Z,"6 km ENE of Cartagena, Chile",earthquake,3.6,9.7,0.218,7,reviewed,us,us
2021-02-12T08:27:31.090Z,36.0648333,-82.4821667,2.92,2.79,md,20,67,0.1925,0.21,se,se60324587,2021-02-24T07:30:08.040Z,"8 km SW of Banner Hill, Tennessee",earthquake,0.41,1.91,0.122,17,reviewed,se,se
2021-02-12T08:07:16.885Z,31.6556,-104.3051,7.37,2.5,ml,,60,0.118,0.46,us,us6000dh4j,2021-02-24T07:28:22.040Z,"58 km S of Whites City, New Mexico",earthquake,1.4,4.2,0.069,28,reviewed,us,us
2021-02-12T07:21:42.443Z,44.3742,-114.7188,10,2.6,ml,,56,0.246,0.92,us,us6000dgwq,2021-02-24T06:59:46.580Z,"24 km NE of Stanley, Idaho",earthquake,2.3,2,0.045,64,reviewed,us,us
2021-02-12T03:54:52.320Z,37.1713333,-81.827,0,2.58,md,18,104,0.6492,0.26,se,se60122223,2021-02-19T00:42:32.714Z,"9 km NNW of Richlands, Virginia",mine collapse,0.79,2.98,0.104,15,reviewed,se,se
2021-02-12T03:37:56.097Z,41.4106,33.5263,10,4.6,mb,,33,0.385,1.17,us,us6000dgvq,2021-02-12T05:16:31.903Z,"9 km SSE of Daday, Turkey",earthquake,5.2,1.9,0.1,30,reviewed,us,us
2021-02-12T01:57:26.673Z,6.851,-73.01,146.02,4.5,mb,,70,0.955,1.04,us,us6000dgv4,2021-02-12T02:16:10.040Z,"11 km NNW of Cepitá, Colombia",earthquake,8.4,9.2,0.118,21,reviewed,us,us
2021-02-12T01:50:47.821Z,48.8932,-27.5984,10,4.5,mb,,145,16.285,0.89,us,us6000dj9x,2021-02-19T22:44:47.040Z,"northern Mid-Atlantic Ridge",earthquake,10.3,1.9,0.098,30,reviewed,us,us
2021-02-12T01:10:57.353Z,44.3809,-114.7261,10,2.5,ml,,60,0.247,0.66,us,us6000dguw,2021-02-12T15:22:42.320Z,"southern Idaho",earthquake,2.1,2,0.056,42,reviewed,us,us
2021-02-12T01:01:29.074Z,15.0367,-61.2133,143.66,4.4,mb,,105,0.2,0.56,us,us6000dguu,2021-02-12T01:28:49.040Z,"21 km NNW of Basse-Pointe, Martinique",earthquake,7.2,5.3,0.102,29,reviewed,us,us
2021-02-11T23:32:06.730Z,17.9441,-66.9605,6,2.84,md,23,200,0.087,0.14,pr,pr2021042021,2021-02-12T00:12:23.040Z,"Puerto Rico region",earthquake,0.39,0.21,0.37,18,reviewed,pr,pr
2021-02-11T23:29:46.793Z,41.1429,-127.5316,10,3.1,ml,,287,2.671,0.55,us,us6000dgu2,2021-02-22T23:04:41.040Z,"282 km W of Indianola, California",earthquake,4.3,2,0.047,59,reviewed,us,us
2021-02-11T23:27:37.260Z,17.9421,-66.9598,6,2.84,md,21,207,0.0871,0.16,pr,pr2021042019,2021-02-12T00:18:26.040Z,"6 km WSW of Guánica, Puerto Rico",earthquake,0.45,0.27,0.39,18,reviewed,pr,pr
2021-02-11T23:19:33.690Z,17.9395,-66.905,6,2.56,md,11,213,0.044,0.11,pr,pr2021042020,2021-02-11T23:59:39.830Z,"3 km S of Guánica, Puerto Rico",earthquake,0.54,0.26,0.15,7,reviewed,pr,pr
2021-02-11T23:15:00.197Z,14.3658,-91.5472,78.11,4.3,mb,,166,0.213,1.14,us,us6000dgtq,2021-02-22T05:55:12.629Z,"13 km SSW of San Lorenzo, Guatemala",earthquake,6.4,8.2,0.067,62,reviewed,us,us
2021-02-11T22:10:35.277Z,34.717,45.3393,10,4.8,mb,,51,0.507,0.91,us,us6000dgta,2021-02-22T06:02:25.692Z,"34 km E of Kifrī, Iraq",earthquake,5.5,1.9,0.079,50,reviewed,us,us
2021-02-11T21:38:48.838Z,33.6859,-37.8651,10,4.8,mb,,55,10.823,0.76,us,us6000dj98,2021-02-22T03:58:14.040Z,"northern Mid-Atlantic Ridge",earthquake,10.8,1.9,0.068,68,reviewed,us,us
2021-02-11T20:48:47.830Z,17.9393,-66.9601,6,2.96,md,21,210,0.0885,0.18,pr,pr2021042017,2021-02-11T21:01:34.354Z,"6 km WSW of Guánica, Puerto Rico",earthquake,0.47,0.27,0.16,18,reviewed,pr,pr
2021-02-11T17:21:12.860Z,17.9495,-66.9608,6,2.91,md,19,201,0.0855,0.13,pr,pr2021042013,2021-02-23T22:29:03.040Z,"6 km WSW of Guánica, Puerto Rico",earthquake,0.44,0.26,0.29,16,reviewed,pr,pr
2021-02-11T17:20:19.190Z,40.3276667,-122.054,14.96,2.8,md,20,59,0.131,0.12,nc,nc73521646,2021-02-23T22:19:24.040Z,"19km WSW of Manton, CA",earthquake,0.3,0.94,0.133,33,reviewed,nc,nc
2021-02-11T16:49:55.549Z,-29.8823,-71.4944,39.37,4.1,mb,,179,0.225,0.66,us,us6000dgr3,2021-02-11T22:14:47.040Z,"16 km WNW of Coquimbo, Chile",earthquake,2.9,11.5,0.37,2,reviewed,us,us
2021-02-11T16:35:46.995Z,-24.1728,-69.0049,139.88,4.1,mb,,91,1.352,0.81,us,us6000dgqv,2021-02-11T19:58:26.040Z,"152 km ESE of Antofagasta, Chile",earthquake,6.5,11.9,0.234,6,reviewed,us,us
2021-02-11T15:09:34.333Z,-5.8953,101.794,23.32,4.9,mb,,64,1.914,0.72,us,us6000dgp7,2021-02-11T15:28:49.040Z,"237 km SSW of Bengkulu, Indonesia",earthquake,7.1,5.1,0.069,72,reviewed,us,us
2021-02-11T14:01:27.537Z,-39.8307,-71.9703,10,4.6,mb,,71,0.35,1.32,us,us6000dgnt,2021-02-14T10:40:08.531Z,"37 km ESE of Panguipulli, Chile",earthquake,5,1.9,0.117,22,reviewed,us,us
2021-02-11T13:34:28.660Z,19.3865,-65.0286,49,3.38,md,5,335,1.4904,0.3,pr,pr2021042011,2021-02-11T15:41:46.040Z,"116 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,3.8,19.37,0.09,4,reviewed,pr,pr
2021-02-11T11:04:50.597Z,32.9467,-100.8965,5,2.9,mb_lg,,33,0.043,1.01,us,us6000dgmt,2021-02-12T03:44:34.919Z,"25 km N of Snyder, Texas",earthquake,1.3,1.7,0.06,76,reviewed,us,us
2021-02-11T07:43:17.350Z,19.1298,-64.8036,52,3.62,md,12,338,1.4381,0.57,pr,pr2021042007,2021-02-16T12:14:57.040Z,"88 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,8.62,27.87,0.09,5,reviewed,pr,pr
2021-02-11T06:44:41.558Z,43.6173,-128.0888,10,2.9,ml,,278,2.933,0.64,us,us6000dgkm,2021-02-11T08:07:30.040Z,"off the coast of Oregon",earthquake,11.2,2,0.046,63,reviewed,us,us
2021-02-11T05:24:57.770Z,17.9328,-66.8458,9,2.51,md,15,207,0.0539,0.1,pr,pr2021042006,2021-02-11T06:25:11.547Z,"6 km SE of Maria Antonia, Puerto Rico",earthquake,0.42,0.48,0.21,7,reviewed,pr,pr
2021-02-11T05:06:23.110Z,17.9336,-66.8098,13,2.64,md,22,193,0.0809,0.18,pr,pr2021042005,2021-02-11T05:38:46.839Z,"6 km S of Indios, Puerto Rico",earthquake,0.57,0.3,0.12,14,reviewed,pr,pr
2021-02-11T04:36:51.910Z,19.4586,-64.7933,52,4.04,md,21,322,1.6874,0.63,pr,pr2021042003,2021-02-13T14:25:08.863Z,"124 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,5.45,25.73,0.08,14,reviewed,pr,pr
2021-02-11T04:33:49.670Z,17.9621,-66.9523,6,2.52,md,21,186,0.0742,0.16,pr,pr2021042004,2021-02-11T05:33:15.279Z,"4 km SW of Fuig, Puerto Rico",earthquake,0.45,0.25,0.11,6,reviewed,pr,pr
2021-02-11T03:30:42.977Z,-34.7679,54.5217,10,5,mb,,80,14.5,0.37,us,us6000dj4a,2021-02-22T23:38:38.040Z,"Southwest Indian Ridge",earthquake,7.5,1.9,0.141,16,reviewed,us,us
2021-02-11T03:19:39.640Z,46.5246667,-112.5001667,17.17,2.6,ml,36,66,0.005,0.25,mb,mb80487074,2021-02-12T06:28:20.640Z,"Western Montana",earthquake,0.43,1,0.177,21,reviewed,mb,mb
2021-02-11T03:16:52.860Z,17.8586,-66.8591,12,2.52,md,11,244,0.2158,0.13,pr,pr2021042002,2021-02-11T04:04:31.020Z,"13 km SSE of Guánica, Puerto Rico",earthquake,0.7,0.59,0.14,7,reviewed,pr,pr
2021-02-11T02:40:50.528Z,11.7894,-86.9324,56.69,4.8,mb,,65,0.758,0.72,us,us6000dgip,2021-02-22T05:47:33.040Z,"45 km W of Masachapa, Nicaragua",earthquake,5.6,5.2,0.028,394,reviewed,us,us
2021-02-11T02:40:16.600Z,17.764,-66.9096,9,2.5,md,10,253,0.2456,0.08,pr,pr2021042001,2021-02-11T03:12:17.250Z,"22 km S of Guánica, Puerto Rico",earthquake,0.48,0.6,0.13,5,reviewed,pr,pr
2021-02-11T01:34:01.320Z,17.9238,-66.8103,12,3.03,md,22,196,0.0859,0.15,pr,pr2021042000,2021-02-11T03:07:12.040Z,"7 km S of Indios, Puerto Rico",earthquake,0.62,0.37,0.14,22,reviewed,pr,pr
2021-02-11T00:07:14.424Z,41.104,-117.3961,8.6,3.7,ml,8,130.35,0.686,0.1871,nn,nn00800068,2021-02-12T00:09:11.813Z,"18 km NNE of Golconda, Nevada",earthquake,,6.7,0.21,7,reviewed,nn,nn
2021-02-10T23:24:39.930Z,19.2535,-64.905,35,3.49,md,9,336,1.4581,0.31,pr,pr2021041014,2021-02-11T03:01:02.040Z,"100 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.87,22.53,0.12,5,reviewed,pr,pr
2021-02-10T23:07:43.930Z,18.0073,-67.1563,16,2.51,md,16,213,0.0467,0.15,pr,pr2021041013,2021-02-10T23:34:59.157Z,"2 km SSE of Boquerón, Puerto Rico",earthquake,0.47,0.35,0.37,15,reviewed,pr,pr
2021-02-10T22:31:07.267Z,37.9787,69.6015,10,4.6,mb,,58,2.281,0.97,us,us6000dgf7,2021-02-12T17:41:46.925Z,"7 km S of Sovet, Tajikistan",earthquake,7.4,1.9,0.083,44,reviewed,us,us
2021-02-10T22:21:11.088Z,-19.4216,-71.1705,33.16,4.4,mb,,157,1.306,0.66,us,us6000dgf4,2021-02-10T22:44:12.040Z,"138 km NW of Iquique, Chile",earthquake,6,8.2,0.19,8,reviewed,us,us
2021-02-10T22:15:54.212Z,44.3048,-115.1689,11.53,2.5,ml,,65,0.171,0.87,us,us6000dgf3,2021-02-10T22:59:15.190Z,"20 km WNW of Stanley, Idaho",earthquake,2,7.9,0.059,38,reviewed,us,us
2021-02-10T22:09:41.621Z,-24.1696,-67.1491,207.97,4.1,mb,,98,1.536,0.72,us,us6000dgf2,2021-02-11T02:43:18.040Z,"84 km W of San Antonio de los Cobres, Argentina",earthquake,10.4,13.2,0.235,5,reviewed,us,us
